ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Tenure,Total_Spending,Wines_ratio,MeatProducts_ratio,Fruits_ratio,Fish_ratio,SweetProducts_ratio,GoldProds_ratio,Total_Purchases,WebPurchases_ratio,CatalogPurchases_ratio,StorePurchases_ratio,Cluster,Segment
7369,1981,3,2,36959.0,1,0,2013-02-10,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,12,62.0001,0.4032251560884579,0.4032251560884579,0.0967740374612299,0.0967740374612299,0.0,0.0,5,0.4,0.0,0.6,0,Budget-Conscious Seniors
8159,1968,2,2,51287.0,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,57,11,182.0001,0.6428567896391265,0.12087905446205799,0.0,0.07142853218212518,0.0,0.1648350742664427,8,0.5,0.125,0.375,1,Average Shoppers
5966,1974,4,2,45207.0,1,1,2012-10-11,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,51,13,215.0001,0.9441856073555315,0.0465116062736715,0.0,0.0,0.0,0.0093023212547343,10,0.3,0.1,0.6,1,Average Shoppers
3710,1984,4,1,39684.0,1,0,2012-12-10,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,41,13,81.0001,0.23456761164492387,0.43209823197749136,0.0,0.0740739826247128,0.04938265508314187,0.20987628410335296,5,0.4,0.2,0.4,0,Budget-Conscious Seniors
7627,1975,3,2,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,50,13,2086.0001,0.39165865811799333,0.38207093086908284,0.08772770432753095,0.05081495441922557,0.07813997707862046,0.009587727248910485,21,0.23809523809523808,0.5238095238095238,0.23809523809523808,2,Luxury Enthusiasts
4501,1965,3,1,69882.0,0,0,2013-10-11,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,60,12,1478.0001,0.19756426268171431,0.4296346123386595,0.08592692246773191,0.08930987217118591,0.08592692246773191,0.1116373402139824,19,0.15789473684210525,0.3684210526315789,0.47368421052631576,2,Luxury Enthusiasts
3075,1972,4,2,59973.0,0,0,2013-11-09,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,53,12,382.0001,0.3403140470382076,0.4397904607878375,0.07853401085497098,0.05235600723664732,0.08900521230230045,0.0,14,0.21428571428571427,0.2857142857142857,0.5,2,Luxury Enthusiasts
895,1948,4,2,61467.0,0,2,2012-09-12,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,77,13,594.0001,0.6902355740344152,0.1919191596095691,0.026936022401343032,0.0,0.008417507000419697,0.08249156860411304,17,0.29411764705882354,0.11764705882352941,0.5882352941176471,1,Average Shoppers
7232,1973,2,2,42429.0,0,1,2014-11-02,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,52,11,67.0001,0.8208942971726908,0.08955210514611171,0.0,0.029850701715370572,0.0,0.059701403430741144,5,0.2,0.2,0.6,1,Average Shoppers
8477,1956,2,1,26150.0,2,1,2013-11-03,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,69,12,28.0001,0.17857079081860422,0.464284056128371,0.035714158163720845,0.10714247449116253,0.17857079081860422,0.035714158163720845,4,0.25,0.0,0.75,0,Budget-Conscious Seniors
988,1965,2,2,81168.0,0,0,2014-07-05,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,60,11,1193.0001,0.3436713877894897,0.49622795505214123,0.0,0.12321876586598778,0.01844090373504579,0.01844090373504579,17,0.35294117647058826,0.23529411764705882,0.4117647058823529,2,Luxury Enthusiasts
6682,1973,1,2,18978.0,1,0,2012-11-12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,13,37.0001,0.054053907962410906,0.027026953981205453,0.21621563184964362,0.10810781592482181,0.18918867786843818,0.4054043097180818,4,0.25,0.0,0.75,0,Budget-Conscious Seniors
10299,1969,4,1,48240.0,0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,56,13,882.0001,0.44104303389534766,0.28117910644227817,0.10317459147680369,0.07256235004962018,0.05555554925674045,0.04648525550053793,22,0.2727272727272727,0.13636363636363635,0.5909090909090909,2,Luxury Enthusiasts
8953,1965,3,1,35791.0,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,12,35.0001,0.7714263673532361,0.1428567346950437,0.0,0.0,0.0,0.08571404081702623,4,0.25,0.0,0.75,1,Average Shoppers
2782,1961,4,2,54456.0,0,1,2013-11-07,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64,12,404.0001,0.8712869130477938,0.0668316666258251,0.0,0.02475246912067596,0.0,0.037128703681013946,14,0.42857142857142855,0.07142857142857142,0.5,1,Average Shoppers
10972,1949,2,2,72298.0,0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,76,11,939.0001,0.6656016330562692,0.17997868157841518,0.03727369145115107,0.061767831547621777,0.01810436441913052,0.03727369145115107,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,1,Average Shoppers
10156,1975,2,1,84196.0,0,1,2013-03-06,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,50,12,1237.0001,0.17380758497917664,0.40986253760205843,0.050929664435758734,0.18674210293111537,0.025060628531881284,0.15359740067927238,19,0.42105263157894735,0.21052631578947367,0.3684210526315789,2,Luxury Enthusiasts
3469,1977,4,1,34487.0,1,1,2012-06-09,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,48,13,103.0001,0.18446584032442687,0.32038803845821506,0.17475711188629914,0.2330094825150655,0.00970872843812773,0.07766982750502184,6,0.5,0.0,0.5,0,Budget-Conscious Seniors
8461,1962,2,1,46102.0,2,1,2014-10-03,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,63,11,16.0001,0.8749945312841795,0.062499609377441395,0.0,0.0,0.0,0.062499609377441395,3,0.3333333333333333,0.0,0.6666666666666666,1,Average Shoppers
6945,1952,2,1,84574.0,0,0,2013-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,73,12,1375.0001,0.28145452498512546,0.5185454168330607,0.014545453487603383,0.027636361626446428,0.03927272441652913,0.11854544592396757,31,0.2903225806451613,0.3548387096774194,0.3548387096774194,2,Luxury Enthusiasts
944,1962,2,2,56181.0,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,63,12,393.0001,0.30788796236947524,0.17557247440903961,0.2620864473062475,0.0203562289169901,0.11195925904344554,0.1221373735019406,13,0.3076923076923077,0.15384615384615385,0.5384615384615384,0,Budget-Conscious Seniors
701,1971,2,2,73691.0,0,1,2013-06-11,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,54,12,1179.0001,0.599660678569917,0.2120440871887967,0.01781170332385892,0.07209498964419087,0.03647158299647303,0.06191687345912863,16,0.375,0.125,0.5,1,Average Shoppers
2942,1964,2,1,45906.0,0,1,2013-07-05,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,61,12,486.0001,0.6275718873308874,0.05555554412437364,0.006172838236041515,0.008230450981388688,0.006172838236041515,0.2962962353299927,13,0.38461538461538464,0.3076923076923077,0.3076923076923077,1,Average Shoppers
6661,1974,2,2,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51,13,1174.0001,0.6448040336623481,0.1848381443919809,0.06814309470672107,0.024701871831186387,0.06814309470672107,0.009369675522174147,27,0.3333333333333333,0.2222222222222222,0.4444444444444444,2,Luxury Enthusiasts
3277,1955,2,1,49431.0,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,70,13,365.0001,0.5999998356164834,0.27397252767875957,0.008219175830362786,0.07123285719647748,0.0,0.04657532970538913,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,1,Average Shoppers
1777,1980,1,2,25965.0,0,0,2012-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45,13,74.0001,0.027026990504066886,0.14864844777236788,0.027026990504066886,0.5540533053333712,0.0945944667642341,0.14864844777236788,5,0.4,0.0,0.6,0,Budget-Conscious Seniors
11007,1968,4,2,29187.0,1,0,2013-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57,12,34.0001,0.7647036332246081,0.1764700692056788,0.0,0.0,0.0,0.05882335640189293,4,0.25,0.0,0.75,1,Average Shoppers
10379,1962,3,1,59247.0,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63,12,574.0001,0.5696863119013394,0.21254351697848137,0.015679439777101085,0.033101039529435626,0.024390239653268354,0.14459927794437666,16,0.3125,0.125,0.5625,1,Average Shoppers
9204,1970,2,2,66731.0,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55,13,1029.0001,0.3605441826487675,0.18853253755757654,0.15451893542090034,0.05636539782649195,0.10301262361393357,0.13702622575060974,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,2,Luxury Enthusiasts
2920,1975,4,1,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,13,990.0001,0.7969696164677156,0.1434343289460274,0.0,0.012121210896847385,0.009090908172635538,0.03838383450668338,14,0.14285714285714285,0.2857142857142857,0.5714285714285714,1,Average Shoppers
9937,1979,2,1,70337.0,0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46,11,576.0001,0.3246527214144581,0.2586805106457447,0.14062497558594175,0.04340277024257461,0.07465276481722834,0.1579860836829716,16,0.125,0.125,0.75,2,Luxury Enthusiasts
10142,1976,4,1,66476.0,0,1,2013-07-03,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,49,12,689.0001,0.5399128389096025,0.18287370350163956,0.026124814785948507,0.06821479416331,0.06966617276252936,0.1132075307391102,18,0.2777777777777778,0.1111111111111111,0.6111111111111112,1,Average Shoppers
9826,1972,4,1,86857.0,0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53,13,2114.0001,0.42526015017690866,0.39640490083231306,0.04824976119915982,0.0629139043087084,0.04824976119915982,0.018921474980062677,21,0.23809523809523808,0.2857142857142857,0.47619047619047616,2,Luxury Enthusiasts
1501,1982,4,2,160803.0,0,0,2012-04-08,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,43,13,1717.0001,0.03203261316059329,0.9446708826633149,0.009318578373990777,0.0099009895223652,0.0017472334451232707,0.002329644593497694,29,0.0,0.9655172413793104,0.034482758620689655,2,Luxury Enthusiasts
7230,1960,4,1,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,65,13,493.0001,0.9310342939078512,0.04868153170760006,0.0,0.012170382926900015,0.0,0.008113588617933343,16,0.25,0.3125,0.4375,1,Average Shoppers
2868,1949,4,1,26518.0,1,1,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,76,12,57.0001,0.3508765774095133,0.4912272083733186,0.017543828870475665,0.052631486611427,0.052631486611427,0.03508765774095133,5,0.4,0.0,0.6,0,Budget-Conscious Seniors
10888,1961,2,1,45938.0,0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,64,12,636.0001,0.42924521552748185,0.27987416983110536,0.017295594764843592,0.0974842614018457,0.13050312413472892,0.045597477107314925,18,0.4444444444444444,0.2222222222222222,0.3333333333333333,2,Luxury Enthusiasts
10196,1978,2,2,71427.0,2,0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,47,11,614.0001,0.34527681673016014,0.2882735686850865,0.20032570027268726,0.02442996344788869,0.10423451071099174,0.03745927728676266,18,0.4444444444444444,0.1111111111111111,0.4444444444444444,0,Budget-Conscious Seniors
6384,1978,2,1,71022.0,0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,47,11,1453.0001,0.6256021592840909,0.19132827313638864,0.008258774379988,0.0,0.008258774379988,0.16655194999642464,18,0.2777777777777778,0.1111111111111111,0.6111111111111112,1,Average Shoppers
6988,1986,2,2,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39,12,1443.0001,0.4546084231040594,0.31531529346394366,0.055440051598056025,0.03603603353873641,0.07415106901239993,0.06444905998274013,20,0.4,0.2,0.4,2,Luxury Enthusiasts
6991,1951,2,1,43185.0,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,74,12,637.0001,0.8430139963871277,0.06593405558335078,0.00941915079762154,0.025117735460324104,0.00941915079762154,0.0470957539881077,18,0.5,0.16666666666666666,0.3333333333333333,1,Average Shoppers
4301,1971,3,2,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,12,59.0001,0.38982984774602075,0.22033860959557694,0.01694912381504438,0.03389824763008876,0.03389824763008876,0.3050842286707988,4,0.25,0.25,0.5,0,Budget-Conscious Seniors
1940,1986,2,2,25252.0,1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,12,18.0001,0.05555524691529492,0.22222098766117968,0.16666574074588475,0.11111049383058984,0.11111049383058984,0.3333314814917695,3,0.3333333333333333,0.0,0.6666666666666666,0,Budget-Conscious Seniors
10479,1975,4,2,76618.0,0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,50,13,1511.0001,0.49569818029793644,0.1945731175001246,0.02647253299321423,0.08007941230447305,0.10589013197285692,0.0972865587500623,10,0.3,0.2,0.5,2,Luxury Enthusiasts
4990,1954,2,2,59111.0,0,0,2013-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,71,12,869.0001,0.602991875374928,0.15420021240503887,0.0,0.03222093990553051,0.03222093990553051,0.17836591733418675,20,0.55,0.05,0.4,1,Average Shoppers
4692,1976,2,2,7500.0,1,0,2012-01-08,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,49,13,71.0001,0.09859141043463318,0.16901384645937118,0.0,0.18309833366431877,0.09859141043463318,0.45070359055832315,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0,Budget-Conscious Seniors
7212,1966,2,2,44794.0,0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,11,65.0001,0.8307679526646882,0.10769214201208921,0.0,0.0,0.0,0.061538366864050974,5,0.4,0.0,0.6,1,Average Shoppers
11171,1965,3,2,56962.0,2,1,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60,12,411.0001,0.7104621142427946,0.187347886290052,0.0072992682970150135,0.024330894323383378,0.0072992682970150135,0.06326032524079678,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,1,Average Shoppers
9384,1978,2,2,66373.0,1,1,2013-12-06,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,47,12,606.0001,0.5412540360966938,0.2046204282804574,0.014851482697775134,0.019801976930366845,0.03960395386073369,0.17986795711749884,16,0.25,0.125,0.625,1,Average Shoppers
10430,1973,2,1,89694.0,1,1,2013-09-10,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,52,12,1472.0001,0.7649456002075,0.1433423815664143,0.019021737838197158,0.025135867857617674,0.019021737838197158,0.02853260675729574,11,0.36363636363636365,0.2727272727272727,0.36363636363636365,1,Average Shoppers
5237,1950,4,1,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,11,63.0001,0.44444373897819206,0.33333280423364403,0.015872990677792576,0.04761897203337772,0.0,0.15872990677792573,6,0.3333333333333333,0.16666666666666666,0.5,1,Average Shoppers
10548,1995,2,1,71163.0,0,0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,30,11,960.0001,0.2947916359592046,0.3874999596354209,0.01770833148871547,0.14374998502604322,0.11041665516493175,0.045833328559028275,23,0.13043478260869565,0.34782608695652173,0.5217391304347826,2,Luxury Enthusiasts
6488,1959,4,2,38829.0,0,1,2014-06-04,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,66,11,99.0001,0.7676759922464724,0.0707069992858593,0.0,0.0,0.0,0.1616159983676784,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,1,Average Shoppers
7573,1978,4,1,31626.0,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,47,12,86.0001,0.45348784478157583,0.10465104110344058,0.011627893455937842,0.023255786911875683,0.011627893455937842,0.3953483775018866,5,0.4,0.2,0.4,0,Budget-Conscious Seniors
5331,1977,2,2,74985.0,0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,48,13,1869.0001,0.3140716792899048,0.48047081431402816,0.027287317962155274,0.13215622620886966,0.0,0.046013908720497126,16,0.1875,0.375,0.4375,2,Luxury Enthusiasts
10582,1979,2,2,72063.0,0,1,2013-03-07,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,46,12,758.0001,0.23746698714155842,0.459102841807013,0.04221635326961039,0.10026383901532467,0.04221635326961039,0.11873349357077921,19,0.2631578947368421,0.10526315789473684,0.631578947368421,2,Luxury Enthusiasts
1915,1951,4,2,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,74,12,1507.0001,0.526874550306931,0.1612475009125746,0.07631054569936657,0.09953549439047814,0.0,0.13603184233365345,19,0.42105263157894735,0.2631578947368421,0.3157894736842105,2,Luxury Enthusiasts
10736,1971,2,1,72258.0,0,1,2013-12-09,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,54,12,1525.0001,0.34229505952163547,0.34229505952163547,0.0,0.1488524492555771,0.07868851943026102,0.0878688466971248,20,0.3,0.45,0.25,2,Luxury Enthusiasts
3194,1974,4,1,71466.0,0,0,2014-05-04,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,51,11,1230.0001,0.3349593223610307,0.443902402934764,0.00975609676779701,0.06341462899068057,0.14796746764492133,0.0,18,0.2222222222222222,0.2222222222222222,0.5555555555555556,2,Luxury Enthusiasts
49,1970,2,1,20587.0,1,0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,55,11,25.0001,0.07999968000128,0.23999904000383998,0.11999952000191999,0.15999936000256,0.03999984000064,0.35999856000575997,4,0.25,0.25,0.5,0,Budget-Conscious Seniors
6299,1968,4,1,42564.0,0,1,2013-02-01,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,57,12,813.0001,0.3985239362209181,0.2287822596823789,0.05904058314383971,0.047970473804369765,0.022140218678939894,0.24354240546833883,18,0.3333333333333333,0.4444444444444444,0.2222222222222222,2,Luxury Enthusiasts
347,1976,2,1,40780.0,0,1,2012-08-09,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,49,13,377.0001,0.6074268945817256,0.18832886251223807,0.07161801813845674,0.03448274947407176,0.007957557570939636,0.09018565247064922,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,1,Average Shoppers
10446,1957,4,2,82017.0,0,0,2012-07-11,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,68,13,729.0001,0.25240051407400355,0.6117968982445956,0.03155006425925044,0.041152257729457103,0.03155006425925044,0.03155006425925044,16,0.3125,0.25,0.4375,2,Luxury Enthusiasts
4442,1961,2,1,46524.0,0,1,2013-05-04,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,64,12,177.0001,0.17514114398805425,0.19774000127683544,0.10734457212171067,0.14689257237707776,0.07909600051073418,0.2937851447541555,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,Budget-Conscious Seniors
9930,1944,4,1,82716.0,0,0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,81,12,1167.0001,0.5192801611585124,0.19537273390122245,0.1268208974446532,0.012853469335606741,0.1268208974446532,0.018851755025556555,27,0.2222222222222222,0.2962962962962963,0.48148148148148145,2,Luxury Enthusiasts
3483,1958,2,2,48192.0,0,0,2013-06-04,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,67,12,1526.0001,0.6808649619354546,0.13368282217019514,0.02817824192803133,0.10026211662764635,0.03800786120525156,0.01900393060262578,22,0.09090909090909091,0.36363636363636365,0.5454545454545454,2,Luxury Enthusiasts
4599,1976,3,2,49681.0,0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,49,12,458.0001,0.8973797167293195,0.05676854655708591,0.0,0.0,0.0,0.045851518373030926,15,0.4666666666666667,0.06666666666666667,0.4666666666666667,1,Average Shoppers
9145,1972,2,1,72504.0,0,1,2013-06-04,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,53,12,1478.0001,0.4086603241772446,0.31799727212467715,0.01759133845796086,0.08322056270496869,0.10893098045121918,0.06359945442493542,20,0.25,0.45,0.3,2,Luxury Enthusiasts
3732,1955,3,2,52750.0,0,1,2013-04-02,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,70,12,860.0001,0.456976691049222,0.2779069444294251,0.0,0.10465115062195923,0.08023254881016874,0.08023254881016874,21,0.23809523809523808,0.3333333333333333,0.42857142857142855,2,Luxury Enthusiasts
2986,1976,2,2,30772.0,1,1,2014-12-03,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,49,11,20.0001,0.34999825000874996,0.19999900000499998,0.09999950000249999,0.09999950000249999,0.049999750001249996,0.19999900000499998,3,0.3333333333333333,0.0,0.6666666666666666,0,Budget-Conscious Seniors
9493,1980,4,1,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,45,12,1808.0001,0.4646017442145053,0.4446902408910265,0.029314157670677122,0.012721238234444788,0.03926990933241652,0.009402654347198322,17,0.29411764705882354,0.23529411764705882,0.47058823529411764,2,Luxury Enthusiasts
1143,1972,2,2,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,12,55.0001,0.1272724958681893,0.2363632066123516,0.18181785124027047,0.05454535537208114,0.19999963636429752,0.19999963636429752,5,0.4,0.0,0.6,0,Budget-Conscious Seniors
9499,1954,2,2,93404.0,1,2,2013-07-05,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,71,12,1616.0001,0.7914603470630973,0.17759899891095304,0.009282177643429602,0.012376236857906136,0.0,0.009282177643429602,14,0.21428571428571427,0.2857142857142857,0.5,1,Average Shoppers
6768,1962,2,1,37859.0,1,2,2013-12-01,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,63,12,36.0001,0.6111094135849622,0.22222160493998624,0.02777770061749828,0.05555540123499656,0.02777770061749828,0.05555540123499656,4,0.25,0.0,0.75,1,Average Shoppers
2150,1958,4,2,80995.0,0,1,2013-11-05,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,67,12,1482.0001,0.5802968569300366,0.2759783889353314,0.01889338603958259,0.04925775646034032,0.03778677207916518,0.03778677207916518,21,0.38095238095238093,0.42857142857142855,0.19047619047619047,2,Luxury Enthusiasts
8560,1992,2,1,48789.0,0,0,2012-10-09,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,33,13,680.0001,0.516176394679942,0.2294117309688631,0.02352940830449878,0.010294116133218217,0.007352940095155869,0.21323526275952018,17,0.35294117647058826,0.23529411764705882,0.4117647058823529,2,Luxury Enthusiasts
3312,1988,2,1,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,11,89.0001,0.056179712157626786,0.2696626183566086,0.0786515970206775,0.2134829061989818,0.157303194041355,0.22471884863050715,7,0.42857142857142855,0.0,0.5714285714285714,0,Budget-Conscious Seniors
11121,1981,2,2,19419.0,1,0,2012-10-11,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,44,13,70.0001,0.028571387755160348,0.39999942857224485,0.19999971428612243,0.22857110204128278,0.042857081632740525,0.09999985714306121,7,0.5714285714285714,0.0,0.42857142857142855,0,Budget-Conscious Seniors
10262,1980,2,2,15072.0,2,0,2013-10-05,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,45,12,53.0001,0.15094311142809164,0.28301833392767184,0.03773577785702291,0.0,0.18867888928511453,0.3396220007132062,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0,Budget-Conscious Seniors
9477,1954,4,2,65324.0,0,1,2014-11-01,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,71,11,544.0001,0.7058822231834149,0.1874999655330946,0.0,0.038602934080343,0.05882351859861791,0.009191174781034048,17,0.35294117647058826,0.11764705882352941,0.5294117647058824,1,Average Shoppers
1456,1979,2,1,60474.0,0,1,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,46,12,1180.0001,0.2245762521545549,0.25677963925596275,0.16864405350474124,0.1983050679402485,0.007627117997701865,0.14406778440103524,24,0.4166666666666667,0.08333333333333333,0.5,2,Luxury Enthusiasts
4877,1973,3,2,38576.0,0,1,2014-04-03,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,52,11,41.0001,0.829266270082268,0.17073129089929048,0.0,0.0,0.0,0.0,4,0.25,0.0,0.75,1,Average Shoppers
9553,1987,2,2,7500.0,0,0,2013-09-01,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,38,12,15.0001,0.0,0.1999986666755555,0.13333244445037035,0.2666648889007407,0.06666622222518517,0.33333111112592584,3,0.0,0.0,1.0,0,Budget-Conscious Seniors
